trial file: ;stimulus_kids_same.csv


trial;Game;Start_Time;Time_ind_choice;Time_final_choice;x_ind;y_ind;x_final;y_final;target_degrees;social_degrees;

2;14;0.679417673611111;0.679512974537037;0.679417673611111;363;882;0;0;147;155.0865716575;1;126.8;0;20.2;0;
3;14;0.679591643518519;0.679650601851852;0.679591643518519;643;50;0;0;261;256.0410984212;1;270;0;29.2;0;
4;14;0.679765439814815;0.679831990740741;0.679765439814815;1013;239;0;0;318;314.2519476014;1;323.8;0;35;0;
5;14;0.679939409722222;0.680002164351852;0.679939409722222;865;916;0;0;54;65.8079790086;1;61;0;42;0;
6;14;0.680113206018519;0.680186990740741;0.680113206018519;180;472;0;0;174;163.7478683321;1;185;0;53;0;
7;14;0.680286990740741;0.680356979166667;0.680286990740741;315;184;0;0;237;235.1354858442;1;225.2;0;64.8;0;
8;14;0.680460787037037;0.680532037037037;0.680460787037037;1040;280;0;0;315;311.9962951905;1;329.9;0;79.7;0;
9;14;0.680634583333333;0.680712708333333;0.680634583333333;950;855;0;0;42;40.740468117;1;47.9;0;85.6;0;
10;14;0.680808553240741;0.680879803240741;0.680808553240741;455;935;0;0;111;120.6763512047;1;113.7;0;88.3;0;
11;14;0.680982349537037;0.681051064814815;0.680982349537037;301;198;0;0;225;218.4503760005;1;222.8;0;90.5;0;
12;14;0.681156319444444;0.681216180555556;0.681156319444444;791;76;0;0;285;305.6363179426;1;289.3;0;94.8;0;
13;14;0.681330104166667;0.681408773148148;0.681330104166667;757;959;0;0;81;72.567884861;1;75.4;0;100.4;0;
14;14;0.681503900462963;0.681574791666667;0.681503900462963;179;543;0;0;165;167.1641907583;1;176.2;0;111.6;0;
15;14;0.681677696759259;0.681751840277778;0.681677696759259;253;260;0;0;201;180.8390053232;1;213.1;0;123.7;0;
16;14;0.681851481481481;0.681914780092593;0.681851481481481;1029;262;0;0;294;299.0303998838;1;327.2;0;156.9;0;
17;14;0.682025277777778;0.682098159722222;0.682025277777778;775;954;0;0;75;82.48602293;1;73.1;0;158.8;0;
18;14;0.682199074074074;0.682269050925926;0.682199074074074;253;764;0;0;105;91.8056449583;1;146.9;0;200.7;0;
19;14;0.682373043981481;0.682438506944444;0.682373043981481;220;320;0;0;210;222.9320311188;1;204.6;0;206.1;0;
20;14;0.682546828703704;0.682623333333333;0.682546828703704;1088;400;0;0;342;347.6852480088;1;346;0;210.1;0;
21;14;0.682720810185185;0.682789166666667;0.682720810185185;964;841;0;0;45;59.6631447977;1;45.4;0;210.5;0;
22;14;0.682894594907407;0.682968206018519;0.682894594907407;188;607;0;0;171;172.1078337222;1;168.1;0;213.4;0;
23;14;0.683068576388889;0.683145613425926;0.683068576388889;261;247;0;0;216;225.2393221479;1;215;0;214.4;0;
24;14;0.683242361111111;0.683308009259259;0.683242361111111;990;211;0;0;309;293.1222736224;1;319.3;0;224.7;0;
25;14;0.683416331018519;0.683489583333333;0.683416331018519;833;932;0;0;66;56.8249978276;1;65.4;0;225.3;0;
26;14;0.683590127314815;0.683663912037037;0.683590127314815;386;898;0;0;123;131.4452537952;1;123.3;0;225.6;0;
27;14;0.683764097222222;0.683838252314815;0.683764097222222;330;170;0;0;240;248.0955588459;1;227.8;0;237.8;0;
28;14;0.683937893518519;0.684003715277778;0.683937893518519;855;103;0;0;288;278.7547458492;1;297.7;0;247.5;0;
29;14;0.684111689814815;0.684187638888889;0.684111689814815;1071;680;0;0;6;22.8587963207;1;21.3;0;262.8;0;
30;14;0.684285659722222;0.684374270833333;0.684285659722222;324;849;0;0;126;129.1097308659;1;133.2;0;270;0;
31;14;0.684459444444444;0.684524375;0.684459444444444;179;534;0;0;186;176.4284103401;1;177.3;0;278.7;0;
32;14;0.684633240740741;0.684710462962963;0.684633240740741;1068;338;0;0;339;331.0306694877;1;337.9;0;279.8;0;
33;14;0.684807037037037;0.684884976851852;0.684807037037037;919;880;0;0;51;40.0984099453;1;52.8;0;281.6;0;
34;14;0.684980821759259;0.685059849537037;0.684980821759259;311;837;0;0;138;126.3105410748;1;135.3;0;284.3;0;
